Name,ReleaseDate,Average Price,URL,Woman,ReleasePrice,Cluster,Collab,brand
Adidas x Bodega Sobakov Bone,1446,100000.0,16488,0,196500,18,1,2
Adidas x Neighborhood I-5923 Trace Olive,1447,90000.0,16489,0,301300,12,1,2
Adidas x Neighborhood Kamanda Olive,1446,87600.0,16491,0,235800,11,1,2
Nike Kobe NXT 360 Black Multi-Color 2.0,1446,379600.0,16509,0,262000,11,0,45
Nike Air VaporMax Plus Cool Grey Team Orange,1446,164500.0,16514,0,248900,22,0,45
Nike Air Max 97 Steelers 2018,1446,218000.0,16523,0,209600,4,0,45
Nike Air Max 97 Midnight Navy Habanero Red,1446,258800.0,16526,0,209600,5,0,45
Nike Air Max 97 Cone,1446,225600.0,16527,0,209600,32,0,45
(W) Nike Air Max 97 Tartan Black,1446,239500.0,16536,1,235800,22,0,45
Nike x PSNY Air Force 1 High White,1442,328600.0,16558,0,262000,31,1,45
Nike Air Force 1 High PSNY Grey,1442,271800.0,16560,0,262000,31,0,45
Nike Air Force 1 High PSNY Black,1442,133000.0,16561,0,262000,9,0,45
Adidas NMD TS1 Gore-Tex Triple Black,1441,198750.0,16563,0,301300,22,0,2
(W) Adidas Falcon Black Pink,1441,45000.0,16571,1,131000,15,0,2
Nike Shox R4 Metallic Silver Comet Red 2018,1441,318000.0,16572,0,183400,18,0,45
Nike Air VaporMax 95 Slate,1441,226000.0,16573,0,248900,1,0,45
(W) Jordan 3 x Anna Wintour Retro SE Awok NRG Black,1440,166666.66666666666,16583,1,288200,14,1,33
Adidas x Pharrell Williams Solar Hu White,1439,170000.0,16612,0,196500,0,1,2
Nike x Skepta Air Max Deluxe Black,1439,193800.0,16619,0,248900,22,1,45
Adidas Yung-1 Cloud White,1434,66200.0,16640,0,157200,31,0,2
Nike Mamba Rage Bright Mango,1434,175000.0,16641,0,131000,31,0,45
Nike x Undercover React Element 87 Volt,1434,158000.0,16642,0,235800,15,1,45
Nike x Undercover React Element 87 Light Beige Chalk,1434,204400.0,16646,0,235800,15,1,45
Nike x Undercover React Element 87 Green Mist,1434,360400.0,16647,0,235800,25,1,45
Jordan 5 x Paris Saint-Germain Retro Black,1433,431400.0,16648,0,294800,26,1,33
Jordan 13 Retro Carmelo Anthony Class Of 2002 (B-Grade),1432,241200.0,16664,0,248900,20,0,33
Jordan 18 Retro Campfire Orange,1432,185800.0,16666,0,294800,33,0,33
Jordan 1 Mid Black Cone,1432,270000.0,16668,0,144100,2,0,33
Nike Air Force 1 Low Canvas Light Bone,1432,279500.0,16680,0,170300,25,0,45
Nike Air Max Deluxe Triple Black,1432,130000.0,16682,0,262000,22,0,45
Puma x Han Kjobenhavn Avid Steel Grey,1433,200000.0,16686,0,196500,15,1,51
(W) Jordan 1 Retro High Blue Void,1428,226000.0,16693,1,190000,14,0,33
Adidas Temper Run Shock Purple,1428,47000.0,16707,0,183400,15,0,2
Nike LeBron 16 Fresh Bred,1427,700000.0,16719,0,242400,20,0,45
Nike x Acronym Air Presto Mid Dynamic Yellow,1427,207400.0,16720,0,262000,2,1,45
Nike Air Max 1 Pompidou Center Night,1427,220000.0,16723,0,157200,24,0,45
Nike Air Max 1 Pompidou Center Day,1427,269800.0,16724,0,157200,31,0,45
(W) Nike Air VaporMax 2 Black Metallic Gold,1427,172500.0,16729,1,248900,22,0,45
Converse x Carhartt WIP One Star Ox Black,1427,97000.0,16731,0,144100,11,1,18
Converse x Carhartt WIP One Star Ox White,1427,120000.0,16733,0,144100,31,1,18
Converse x Carhartt WIP One Star Ox Olive,1427,76666.66666666667,16736,0,144100,11,1,18
Jordan 1 Retro High OG Pine Green,1425,712000.0,16749,0,209600,3,0,33
Jordan 1 Retro High Court Purple,1425,664200.0,16750,0,209600,3,0,33
Jordan 5 Retro Grape Fresh Prince,1422,201800.0,16765,0,248900,32,0,33
Converse x Undercover Chuck 70 Ox Yellow,1422,137800.0,16771,0,129000,21,1,18
Converse x Undercover Chuck 70 Ox White,1422,155000.0,16772,0,129000,31,1,18
Converse x Undercover Chuck 70 Ox Black,1422,195800.0,16773,0,129000,11,1,18
Nike Air Max 270 Bowfin Black Desert,1421,165000.0,16774,0,209600,1,0,45
Nike Air Max 95 Wheat 2018,1421,175800.0,16778,0,222700,33,0,45
Nike Air Max 90 Ultra 2.0 Leather Wheat Pack,1421,192200.0,16779,0,170300,33,0,45
Jordan XX Flyknit R&B Melo Olive,1420,194500.0,16782,0,294800,2,0,33
Jordan 20 x Carmelo Anthony x Rag & Bone Retro Flyknit Black,1420,200000.0,16783,0,294800,20,1,33
Adidas Twinstrike Oyster Holdings,1419,244000.0,16795,0,294800,32,0,2
Adidas Ultraboost 4.0 Seoul 1988,1419,248000.0,16796,0,249000,0,0,2
Jordan Legacy 312 Toro,1418,137600.0,16804,0,209600,2,0,33
Jordan 5 Retro Wings,1418,499000.0,16805,0,262000,17,0,33
Adidas ZX 500 Dragon Ball Z Son Goku,1418,265400.0,16809,0,222700,33,0,2
Adidas Yung-1 Dragon Ball Z Frieza,1418,149000.0,16810,0,196500,32,0,2
Nike React Element 55 Black White,1418,109000.0,16814,0,170300,12,0,45
Nike React Element 55 Black Aurora Green,1418,119600.0,16815,0,170300,22,0,45
Nike React Element 55 Black Solar Red,1418,45000.0,16816,0,170300,14,0,45
Nike React Element 55 Black Wolf Grey Volt,1418,72200.0,16818,0,170300,12,0,45
Jordan 1 Mid Black Gym Red,1416,203400.0,16823,0,137500,9,0,33
Jordan 1 Retro High Double Strap Concord,1416,290000.0,16827,0,183400,17,0,33
Nike Air Force 1 Low Utility White Black,1416,447800.0,16855,0,131000,31,0,45
Nike Air Max 270 Black Bright Crimson,1416,200000.0,16861,0,196500,12,0,45
Nike Air Force 1 Low Utility Black White,1416,648500.0,16863,0,131000,22,0,45
Nike Classic Cortez Premium Mini Swoosh Black,1336,117000.0,16925,0,117900,11,0,45
Adidas Ultraboost 1.0 Multi-Color Toe White,1414,172500.0,16926,0,262000,31,0,2
Adidas Ultraboost 1.0 Cream White,1414,251400.0,16931,0,262000,31,0,2
Nike x Off-White Blazer Mid Grim Reaper Black,1414,677800.0,16934,0,170300,20,1,45
Puma Cell Endura Patent 98 Surf The Web,1415,44500.0,16935,0,170300,25,0,51
Nike x Undercover Gyakusou Zoom Fly Black,1413,234000.0,16946,0,248900,1,1,45
Nike Air Force 1 Low Sport NBA Deep Royal University Gold,1413,67500.0,16947,0,144100,19,0,45
Nike x Undercover Gyakusou Zoom Fly Ink,1413,176600.0,16955,0,248900,1,1,45
Nike x Undercover Gyakusou Zoom Fly Blue,1413,146333.33333333334,16956,0,248900,1,1,45
Nike Air Max Deluxe Enamel Green,1413,110000.0,16957,0,235800,15,0,45
Vans x DSM Sk8-Hi DSM Check,1413,30000.0,16970,0,98200,16,1,61
Nike Air Force 1 Utility White Black,1412,217600.0,16974,0,190000,17,0,45
(W) Nike Air Force 1 Sage Low Particle Beige,1412,139800.0,16981,1,131000,31,0,45
(W) Nike Air Force 1 Sage Low Triple White,1412,158000.0,16982,1,131000,31,0,45
(W) Nike Air Force 1 Sage Low Black White,1413,85666.66666666667,16984,1,131000,19,0,45
Jordan 6 Retro Tinker,1411,312800.0,16996,0,248900,18,0,33
Nike SB Blazer Low GT QS Home State Georgia,1420,198500.0,17001,0,124400,0,0,45
Nike Zoom Pegasus Turbo Berlin,1411,99000.0,17002,0,235800,0,0,45
Asics x Mita Gel-Kayano Trainer Trico,1411,80000.0,17005,0,216200,19,1,4
Asics x 24 Kilates Gel-Lyte III 24 Kilates Express,1411,170500.0,17013,0,242400,15,1,4
Vans Style 36 Flames Black,1409,101000.0,17021,0,81200,7,0,61
Nike SF Air Force 1 Mid Wolf Grey Black,1409,155000.0,17026,0,209600,20,0,45
Nike SB Dunk Low Takashi 2018,1408,350000.0,17034,0,117900,5,0,45
Nike Air VaporMax 2 Black Dark Grey,1407,229800.0,17036,0,248900,22,0,45
Nike M2K Tekno Dark Grey Racer Blue,1407,81000.0,17038,0,131000,12,0,45
Nike M2K Tekno Black Obsidian,1407,83600.0,17039,0,131000,23,0,45
Nike M2K Tekno Pure Platinum,1408,57000.0,17042,0,131000,32,0,45
(W) Nike Air Max 97 Black Igloo,1407,126666.66666666669,17046,1,209600,6,0,45
Jordan 18 Retro Black Sport Royal,1406,327600.0,17055,0,294800,20,0,33
Nike React Element 87 Blue Chill Solar Red,1406,144200.0,17056,0,209600,1,0,45
Nike React Element 87 Black Neptune Green,1406,92600.0,17057,0,209600,12,0,45
Converse x JW Anderson Chuck 70 Hi Felt Fuchsia Purple Island Green,1406,134000.0,17063,0,170300,27,1,18
Converse x JW Anderson Chuck 70 Hi Felt Stone Grey Flame Orange,1406,130000.0,17064,0,170300,20,1,18
Converse x JW Anderson Chuck 70 Hi Repeat Print Twilight Blue,1406,80000.0,17065,0,157200,16,1,18
Nike Air Max 97 Premium Flannel,1405,204600.0,17070,0,222700,24,0,45
Nike Air Force Max CB Suns Away,1405,130000.0,17071,0,196500,14,0,45
Jordan 8 Retro South Beach,1404,246000.0,17093,0,248900,17,0,33
Nike x John Elliott Air Force 1 Low White,1404,263600.0,17102,0,196500,31,1,45
Nike x Off-White Zoom Fly SP Black,1404,446800.0,17103,0,222700,29,1,45
Nike SB Dunk Low NBA Deep Royal Blue,1404,183600.0,17104,0,144100,22,0,45
Kyrie 4 EP Halloween,1404,245000.0,17109,0,157200,20,0,45
Nike x Kendrick Lamar Cortez Basic Slip White,1403,291000.0,17112,0,131000,0,1,45
Nike Air Max 97 Clear Emerald,1402,157600.0,17118,0,209600,11,0,45
Jordan 9 Retro Boot Wheat,1400,189000.0,17137,0,294800,2,0,33
Jordan XXXIII Future of Flight,1399,230000.0,17140,0,229300,17,0,33
Nike Air Max 95 Mowabb,1399,105250.0,17152,0,235800,1,0,45
Reebok x SNS DMX Run 10,1398,90000.0,17164,0,209600,15,1,52
Adidas Ultraboost 2.0 Silver Medal 2018,1398,169500.0,17169,0,262000,12,0,2
Nike Air VaporMax 2 Animal Pack Zebra,1398,235000.0,17172,0,248900,4,0,45
Jordan 10 Retro Tinker,1397,181000.0,17178,0,248900,28,0,33
Adidas x Billionaire Boys Club x Pharrell Williams Hu NMD Multi-Color,1397,228600.0,17182,0,327600,21,1,2
Adidas x Engineered Garments Ultraboost 1.0 Bluebird,1397,89666.66666666667,17185,0,327600,12,1,2
Nike SF Air Force 1 High Baroque Brown,1397,150000.0,17187,0,262000,30,0,45
Hoka One One x Engineered Garments Tor Ultra Low Black,1394,456000.0,17211,0,262000,29,1,28
Hoka One One x Engineered Garments Tor Ultra Low Black Red,1394,249800.0,17212,0,262000,29,1,28
Hoka One One x Engineered Garments Tor Ultra Low Simply Taupe,1395,650000.0,17213,0,262000,21,1,28
Adidas x 5923 Marathon Never Made Pack Collegiate Royal,1394,41333.333333333336,17218,0,196500,12,1,2
Adidas Boston Super X R1 Never Made Pack Cool Grey,1394,85000.0,17219,0,209600,12,0,2
Adidas Micropacer R1 Silver Metallic,1411,110000.0,17221,0,219000,21,0,2
Adidas Kamanda x Country Never Made Pack,1393,190000.0,17223,0,196500,32,1,2
(W) Nike Air Force 1 Jester XX Floral Print,1392,100000.0,17231,1,0,32,0,45
Asics x YMC Gel-Lyte XT Sand,1393,85000.0,17234,0,170300,33,1,4
Adidas Prophere Dragon Ball Z Cell,1391,111000.0,17241,0,196500,19,0,2
Converse x Brain Dead Chuck 70 Hi,1391,315200.0,17255,0,144100,16,1,18
Jordan 11 Retro Platinum Tint,1390,312000.0,17267,0,288200,31,0,33
Adidas Yeezy Boost 700 Mauve,1390,400000.0,17271,0,393100,1,0,2
Adidas Consortium Saint Alfred Temper Run,1390,79000.0,17272,0,209600,12,0,2
Nike SB Dunk High Black Bar,1390,201500.0,17273,0,157200,20,0,45
Vans Vault x CDG OG Authentic LX 2018,1390,245800.0,17276,0,0,0,1,61
Nike Air Force 1 Low '07 White Skeleton,1386,407200.0,17293,0,170300,0,0,45
Jordan Legacy 312 Rookie of the Year,1385,225200.0,17301,0,196500,3,0,33
Jordan 1 Mid White Black,1385,300000.0,17307,0,144100,16,0,33
Jordan 1 Low Concord,1386,316000.0,17312,0,119000,5,0,33
(W) Jordan 1 Rebel XX Concord,1385,250000.0,17322,1,190000,3,0,33
Adidas Yung-1 Sesame Grey,1386,60000.0,17341,0,169000,15,0,2
Nike Air VaporMax 2 Cookies and Cream,1385,242000.0,17380,0,248900,11,0,45
Nike Air Force 1 Mid CMFT Victor Cruz White,1385,300000.0,17382,0,229300,31,0,45
Nike Moon Racer Black Racer Blue,1385,200000.0,17383,0,196500,8,0,45
Nike Moon Racer Sail Solar Blue,1385,477400.0,17384,0,196500,0,0,45
Nike Air VaporMax 95 Neo Turquoise,1385,194600.0,17385,0,248900,11,0,45
Nike Air VaporMax Run Utility Medium Olive,1385,190000.0,17386,0,248900,22,0,45
Nike Zoom Pegasus 35 Turbo Atmosphere Grey,1385,80000.0,17387,0,235800,12,0,45
Nike Air Force 1 Utility Volt 2,1385,211600.0,17388,0,131000,21,0,45
Nike Air Force 1 Utility Volt,1385,105000.0,17389,0,190000,25,0,45
Nike Kyrie 4 EP Day of the Dead,1386,215000.0,17408,0,170300,20,0,45
Nike Air Force 1 Mid Utility White Black,1385,224500.0,17417,0,150600,17,0,45
Converse Gore-Tex Chuck 70 Hi White Black,1386,150000.0,17438,0,144100,18,0,18
Puma RS-X Reinvention,1385,50000.0,17440,0,176900,24,0,51
Vans Old Skool NASA Space Voyager True White,1384,185600.0,17447,0,111300,31,0,61
Nike Air Max 1 Black Light Bone White,1384,98333.33333333331,17453,0,144100,19,0,45
(W) Nike Air Force 1 High Utility White Light Cream,1384,215000.0,17456,1,144100,17,0,45
Vans x NASA Sk8-Hi MTE Space Voyager True White,1384,147000.0,17462,0,144100,17,1,61
Jordan 5 Retro Satin Bred,1383,253000.0,17466,0,248900,20,0,33
Adidas Ultraboost 4.0 Orca,1383,124400.0,17469,0,235800,8,0,2
Nike Air Force 1 Utility Black Gum,1383,225000.0,17473,0,196500,14,0,45
Nike Air Force 1 Low Retro Cocoa Snake 2018,1383,460600.0,17474,0,140700,25,0,45
Converse x Fear of God Essentials Chuck 70 Hi Natural,1383,205000.0,17478,0,144100,31,1,18
Jordan 1 x Paris Saint-Germain Retro High,1380,240800.0,17495,0,209600,9,1,33
Adidas Temper Run Light Brown,1380,55000.0,17501,0,183400,25,0,2
Nike x Diamond Supply Co. SB Dunk Low Black Diamond,1378,508400.0,17511,0,131000,5,1,45
Converse x Carhartt WIP Chuck 70 Ox Milner,1378,179000.0,17520,0,150600,7,1,18
Nike Air Max 97 Silver Black,1377,209000.0,17527,0,235800,19,0,45
Nike Air Max 97 Silver White,1377,256000.0,17528,0,235800,32,0,45
Nike Air Max 97 Black Metallic Gold,1377,173250.0,17529,0,235800,6,0,45
Jordan 3 Retro Chlorophyll,1376,208600.0,17534,0,248900,24,0,33
Adidas x Pharrell Williams Hu NMD Inspiration Pack Powder Blue,1376,142800.0,17538,0,327600,12,1,2
Adidas x Pharrell Williams Hu NMD Inspiration Pack Clear Sky,1376,181000.0,17539,0,327600,18,1,2
Adidas x Pharrell Williams Hu NMD Inspiration Pack White,1376,165600.0,17540,0,327600,18,1,2
Adidas x Pharrell Williams Hu NMD Inspiration Pack Black,1376,182800.0,17541,0,327600,12,1,2
Adidas x Kinfolk Ultraboost Night Navy,1376,129000.0,17543,0,288200,12,1,2
Nike x Diamond Supply Co. SB Dunk Low White Diamond,1376,688000.0,17546,0,131000,31,1,45
New Balance 801 Bringback,1376,52500.0,17553,0,131000,15,0,44
(W) Jordan 4 Retro Fire Red Singles Day 2018,1375,180000.0,17560,1,248900,2,0,33
Nike Air Max 95 Reverse Volt,1375,176000.0,17561,0,222700,1,0,45
Nike Air Max 270 Black Volt Oil Grey,1376,101000.0,17562,0,196500,8,0,45
Adidas x Alexander Wang Turnout B-Ball Triple Black,1372,222000.0,17578,0,327600,20,1,2
Adidas x Alexander Wang Turnout Trainer Clear Mint,1372,193750.0,17579,0,288200,25,1,2
Adidas x Alexander Wang B-Ball Triple White,1372,142500.0,17583,0,327600,31,1,2
Adidas x Alexander Wang Skate Super Core Black,1372,246000.0,17584,0,288200,22,1,2
Nike ACG Angels Rest Parachute Beige,1371,317600.0,17592,0,157200,2,0,45
Nike ACG Dog Mountain Black Oil Grey,1371,144800.0,17593,0,144100,22,0,45
Nike ACG Ruckel Ridge Light British Tan,1371,249333.3333333333,17596,0,235800,20,0,45
Nike ACG Angels Rest Black,1371,148500.0,17601,0,157200,20,0,45
Converse x Golf le Fleur Chuck 70 Hi Parchment,1371,259800.0,17612,0,131000,31,1,18
Converse x Golf le Fleur Chuck 70 Hi Burlap,1371,104600.0,17613,0,144100,17,1,18
Converse x Golf le Fleur One Star Ox Burlap,1371,153600.0,17614,0,131000,0,1,18
Jordan 1 Retro High Rookie of the Year,1369,762600.0,17627,0,199000,3,0,33
Nike Air Foamposite Pro Black Metallic Gold,1369,279000.0,17640,0,301300,20,0,45
Asics Gel-Kayano 5 OG White Black,1369,140200.0,17646,0,209600,24,0,4
Adidas Rising Star x R1 Never Made Pack Triple White,1368,60000.0,17650,0,229300,31,1,2
Adidas x 5923 Marathon Never Made Pack Triple White,1368,104000.0,17652,0,196500,31,1,2
Adidas Boston Super x R1 Never Made Pack Triple White,1368,100000.0,17653,0,183400,31,1,2
Adidas Micropacer R1 Triple White,1367,77500.0,17655,0,301300,31,0,2
Jordan Westbrook 0.3 White Black,1366,99000.0,17663,0,131000,0,0,33
Nike Air Max 97 Overbranding Blue Hero,1365,209500.0,17666,0,222700,24,0,45
Nike Air Max 97 Overbranding Black,1365,192400.0,17668,0,222700,6,0,45
Nike React Runner Mid WR ISPA Blue Void Team Orange,1365,87000.0,17673,0,235800,14,0,45
Nike React Runner Mid WR ISPA White Light Crimson,1365,159000.0,17674,0,235800,18,0,45
Nike React Runner Mid WR ISPA Black,1365,187500.0,17677,0,235800,20,0,45
New Balance x Kith x United Arrows & Sons 997 Made in USA Grey Pink,1365,479500.0,17683,0,288200,15,1,44
New Balance x Kith x United Arrows 997S Grey,1365,300500.0,17685,0,275100,15,1,44
Nike Air VaporMax Flyknit 2 Chrome,1364,200000.0,17700,0,248900,12,0,45
(W) Jordan 11 Retro Olive Lux,1363,206000.0,17710,1,288200,2,0,33
Adidas Yeezy Boost 350 V2 Sesame,1363,430000.0,17711,0,288200,32,0,2
Nike SB Dunk High Bred,1363,174800.0,17713,0,144100,9,0,45
Nike SF Air Force 1 Premium Dark Russet,1363,109000.0,17714,0,281700,2,0,45
Nike SB Air Force 2 Low Foamposite,1363,90000.0,17715,0,131000,5,0,45
Puma x Ader Error RS-100 Quarry Lemon,1363,197250.0,17733,0,235800,24,1,51
Adidas Ultra Tech Dragon Ball Z Vegeta,1362,189000.0,17739,0,209600,27,0,2
Adidas Deerupt Dragon Ball Z Son Gohan,1363,85000.0,17740,0,131000,1,0,2
Adidas x Hender Scheme ZX500 RM Tan Black,1362,355000.0,17743,0,393100,25,1,2
Nike Shox R4 Black Metallic Silver 2018,1362,273000.0,17745,0,183400,15,0,45
Nike Air Force 1 Low Rose Velvet,1362,254600.0,17748,0,170300,22,0,45
(W) Nike Air VaporMax Flyknit Moc 2 Moon Particle,1361,299000.0,17757,1,262000,1,0,45
Nike Air VaporMax Utility Moon Particle Black,1359,198000.0,17765,0,294800,20,0,45
Nike x A-Cold-Wall Zoom Vomero 5 Black,1357,443400.0,17769,0,262000,8,1,45
Nike x A-Cold-Wall Zoom Vomero 5 Sail,1357,422000.0,17770,0,262000,31,1,45
Adidas Yeezy 500 Salt,1356,403600.0,17776,0,262000,31,0,2
Jordan 10 Retro Orlando,1355,189200.0,17785,0,248900,18,0,33
Jordan 1 Moto Black Infrared 23,1355,165000.0,17786,0,219000,9,0,33
Adidas Marquee Boost White Black,1355,68000.0,17810,0,183400,16,0,2
Adidas Stan Smith Forever Green,1355,68400.0,17816,0,150600,31,0,2
Nike Air Max 97 Bright Citron,1355,185000.0,17825,0,222700,21,0,45
Nike PG 2.5 Playstation Wolf Grey,1355,223000.0,17826,0,144100,25,0,45
Nike Air Force 1 Mid Utility Obsidian,1355,249500.0,17836,0,150600,20,0,45
Nike M2K Tekno Atmosphere Grey,1355,330000.0,17840,0,170300,21,0,45
Nike M2K Tekno Sequoia,1355,127600.0,17842,0,170300,8,0,45
Nike Air Max 97 Shipping Box Ale Brown,1355,147800.0,17845,0,209600,5,0,45
Nike M2K Tekno Linen,1355,234500.0,17846,0,170300,32,0,45
(W) Nike Air Max 98 Raptors ,1355,124666.66666666669,17861,1,209600,24,0,45
New Balance 574 Sport Vintage Black,1355,217000.0,17878,0,170300,8,0,44
Adidas Ultraboost 4.0 Grey,1355,83400.0,17893,0,235800,12,0,2
Adidas Ultraboost 4.0 Triple Black,1353,109800.0,17901,0,199000,8,0,2
Nike React Element 55 Triple Black,1353,94800.0,17902,0,170300,22,0,45
Nike x Carhartt WIP Air Force 1 Low Ale Brown,1350,247400.0,17933,0,170300,19,1,45
Nike Air Force 1 Low Utility Carhartt WIP Camo,1350,169400.0,17934,0,216200,14,0,45
Nike Air Force 1 Low '07 Black Gum,1351,130000.0,17947,0,131000,6,0,45
Puma Cell Venom Surf The Web,1351,40000.0,17955,0,144100,15,0,51
Jordan 11 Retro Concord 2018,1348,437800.0,17987,0,269000,24,0,33
Nike Air Max Plus Greedy,1348,170000.0,18001,0,222700,6,0,45
Nike x Stussy SB Zoom Blazer Mid,1348,319600.0,18002,0,124400,24,1,45
Nike x Stussy SB Zoom Blazer Low,1348,147000.0,18003,0,111300,7,1,45
Adidas Yung-1 Grey One,1346,46333.333333333336,18014,0,157200,31,0,2
Nike Air Max 95 OG Crystal Blue,1346,303400.0,18018,0,235800,1,0,45
Nike SB Dunk High Camo,1346,193000.0,18019,0,131000,20,0,45
Nike Air VaporMax Flyknit 2 Black Metallic Silver Multi-Color,1346,209400.0,18020,0,248900,22,0,45
Nike SB Dunk Low Light Cream Thunderstorm,1346,527800.0,18021,0,124400,18,0,45
Nike Air Tailwind 79 Black White,1346,147400.0,18022,0,117900,5,0,45
(W) Jordan 1 x Rox Brown Retro High,1344,210000.0,18025,1,209600,20,1,33
Jordan 1 Mid Alternate Think 16,1343,321500.0,18041,0,144100,17,0,33
Jordan 13 x Clot Retro Low Sepia Stone,1343,535000.0,18042,0,262000,2,1,33
Jordan 1 Mid Infrared 23,1343,185000.0,18043,0,144100,9,0,33
Nike SB Dunk Low Doernbecher 2018,1342,591333.3333333334,18061,0,117900,1,0,45
Jordan 3 Retro Mocha 2018,1341,376200.0,18070,0,248900,32,0,33
Adidas UltraBoost 2019 Cloud White Active Red,1342,105000.0,18075,0,219000,24,0,2
Nike LeBron 16 I'm King,1342,202666.66666666663,18088,0,242400,20,0,45
Nike x Fear of God Air Fear of God SA Black,1341,486000.0,18090,0,393100,28,1,45
Adidas Ultraboost Uncaged White Multi-Color,1339,85000.0,18106,0,235800,31,0,2
Jordan 1 Mid Pine Green,1338,699600.0,18107,0,157200,3,0,33
Jordan 1 Mid Team Orange Black,1338,381600.0,18108,0,157200,3,0,33
(CB) Nike x Off-White Force 1 Low Volt,1337,165000.0,18123,0,65500,0,1,45
(CB) Nike x Off-White Force 1 Low Black,1337,139400.0,18124,0,65500,13,1,45
Nike x DSM Air Force 1 Low Retro White,1336,279000.0,18135,0,170300,31,1,45
Nike x A-Cold-Wall Air Force 1 Low White,1335,243800.0,18141,0,248900,31,1,45
Nike x A-Cold-Wall Air Force 1 Low Black,1335,277800.0,18142,0,248900,22,1,45
Jordan 8 Retro Tinker Air Raid,1334,198200.0,18145,0,248900,20,0,33
Nike Air Max Plus OG Voltage Purple,1334,187600.0,18155,0,209600,6,0,45
Nike Air VaporMax Flyknit 2 Black Multi-Color,1335,241600.0,18156,0,248900,22,0,45
Nike Air Max Plus OG Hyper Blue 2018,1334,220000.0,18157,0,209600,6,0,45
Adidas Yeezy Boost 350 V2 Static - Reflective,1330,663600.0,18174,0,288200,31,0,2
Nike x Concepts Kyrie 5 EP Ikhet,1330,338600.0,18179,0,183400,18,1,45
Nike PG 2.5 Playstation Multi-Color,1331,212400.0,18180,0,144100,14,0,45
Jordan 1 Retro High OG A Star Is Born,1329,301800.0,18186,0,209600,3,0,33
Adidas Yeezy Boost 350 V2 Static - Non-Reflective,1329,427000.0,18188,0,288200,31,0,2
Nike x Fear of God Air Skylon 2 White,1329,215400.0,18189,0,196500,31,1,45
Nike x Fear of God Air Skylon 2 Black Sail,1329,165200.0,18190,0,196500,6,1,45
Jordan 4 Retro Tattoo 2018,1327,238000.0,18194,0,294800,2,0,33
